id,conversation,question_id,model_name,time,mt,exp,nll,N100,N150,N200,N250,N300,N350,N400,word_speed,line_speed,pixel_speed,saccade,fft,rrt,tft,skip_rate,fixation_time
69,2,92,vicuna-13b-v1.2,7586,2.0,1.25,148.34465480612562,34,22,11,5,3,0,0,105.36111111111111,1083.7142857142858,0.5950030049826543,56,332.0,149.4,332.0,0.5384615384615384,6633.333333333334
70,1,100,claude-v1,10724,1.5,1.25,176.37208183063194,36,16,5,3,2,2,1,194.98181818181817,2144.8,1.118202642188972,74,315.40000000000003,132.8,199.2,0.6181818181818182,9283.333333333334
70,2,100,alpaca-13b,18309,1.5,1.75,172.68096376792528,32,10,2,0,0,0,0,223.28048780487805,3051.5,1.4765843770996496,104,182.6,415.00000000000006,182.6,0.5121951219512195,16716.666666666664
71,1,98,alpaca-13b,7307,1.0,1.25,91.1592464838177,25,7,2,1,1,0,0,173.97619047619048,2435.6666666666665,0.5569280242356724,39,315.40000000000003,249.00000000000003,249.00000000000003,0.4861111111111111,15133.333333333334
71,2,98,gpt-3.5-turbo,17153,2.0,1.75,136.53830939449836,44,15,4,1,0,0,0,238.23611111111111,2858.833333333333,2.662927872900165,91,199.2,149.4,464.80000000000007,0.5714285714285714,6266.666666666668
72,1,93,vicuna-13b-v1.2,17151,1.0,1.25,99.502106621454,46,17,7,3,2,1,1,281.1639344262295,2858.5,1.334902971789894,88,780.2,298.8,780.2,0.4754098360655737,15716.666666666664
72,2,93,gpt-3.5-turbo,12331,2.0,1.75,79.47363045350357,33,15,9,3,3,2,1,237.1346153846154,2466.2,1.2403112661464777,64,415.00000000000006,315.40000000000003,132.8,0.5192307692307693,11183.333333333336
73,1,100,claude-v1,5729,1.0,1.25,176.37208183063194,19,7,2,1,1,0,0,104.16363636363636,1145.8,0.4189353684770139,42,132.8,365.2000000000001,132.8,0.6235294117647059,7966.666666666666
73,2,100,vicuna-13b-v1.2,9863,2.0,1.75,152.01746309649025,33,18,4,1,0,0,0,116.03529411764706,1643.8333333333333,1.0284252760080037,68,215.8,182.6,132.8,0.7090909090909091,4316.666666666667
74,1,92,claude-v1,14756,2.0,1.25,312.79447084094863,45,27,16,8,2,1,1,155.32631578947368,1844.5,1.996980405411244,81,581.0,365.2000000000001,448.2000000000001,0.5384615384615384,9683.333333333334
74,2,92,gpt-4,10916,1.0,1.75,123.39321459142955,26,12,3,2,1,0,0,279.8974358974359,2729.0,0.6019429435302479,66,215.8,381.8,149.4,0.6736842105263158,13200.0
75,1,92,gpt-4,7854,2.0,1.25,123.3931445494527,25,13,4,2,0,0,0,201.3846153846154,1963.5,1.1263318669785822,48,464.80000000000007,365.2000000000001,464.80000000000007,0.6,5933.333333333332
75,2,92,gpt-3.5-turbo,7371,1.0,1.75,90.45894930919168,21,12,4,2,2,2,1,184.275,2457.0,0.997542868547457,41,99.6,199.2,99.6,0.5641025641025641,5566.666666666668
76,1,92,vicuna-13b-v1.2,15713,1.5,1.0,109.2388352875132,33,9,3,2,1,1,0,392.825,5237.666666666667,2.2533807774171715,66,199.2,697.2,398.4,0.325,13166.66666666667
76,2,92,gpt-3.5-turbo,15639,1.5,2.0,90.45901504100766,37,18,11,9,6,1,0,390.975,5213.0,2.446622196751538,64,581.0,614.2,1162.0,0.3,14383.33333333333
77,1,98,llama-13b,10385,1.0,1.75,135.4435255806893,20,4,0,0,0,0,0,305.44117647058823,3461.6666666666665,0.7144692378215205,50,182.6,514.6,547.8000000000001,0.2933333333333333,29433.33333333334
77,2,98,claude-v1,33280,2.0,1.25,232.9629578390013,62,18,10,3,1,1,0,443.73333333333335,4754.285714285715,5.140711206981384,157,597.6,265.6,365.2000000000001,0.3235294117647059,9183.333333333334
78,1,100,alpaca-13b,26485,1.0,1.75,172.68096376792528,42,17,7,5,5,2,1,322.9878048780488,4414.166666666667,1.8945641512239195,128,863.2,614.2,813.4000000000001,0.4337349397590361,26383.33333333333
78,2,100,gpt-3.5-turbo,29460,2.0,1.25,127.155161358678,55,20,5,3,1,1,0,354.9397590361445,4208.571428571428,2.3758903134718268,150,547.8000000000001,315.40000000000003,547.8000000000001,0.3048780487804878,23833.333333333336
79,1,92,claude-v1,41969,2.0,1.25,312.79447084094863,64,25,10,9,7,6,6,441.778947368421,5246.125,5.6798096120022015,154,116.20000000000002,1543.8000000000002,1892.4,0.4615384615384615,22383.33333333334
79,2,92,gpt-4,25903,1.0,1.75,123.39321459142955,51,28,12,10,6,4,4,664.1794871794872,6475.75,1.4283737693536105,113,199.2,116.20000000000002,199.2,0.3368421052631579,38150.00000000001
80,1,92,gpt-3.5-turbo,12585,1.0,1.25,90.45901504100766,20,6,4,1,1,0,0,314.625,4195.0,1.8047983888369568,51,199.2,365.2000000000001,315.40000000000003,0.425,11116.666666666666
80,2,92,gpt-4,13724,2.0,1.75,123.3931703424314,34,20,12,6,2,1,0,351.8974358974359,3431.0,1.8573162838075297,57,199.2,99.6,199.2,0.3846153846153846,11600.000000000002
81,1,98,gpt-4,27830,1.0,1.5,135.79874998726882,43,15,4,2,1,0,0,428.1538461538461,5566.0,2.5446425737446945,111,149.4,913.0,1344.6,0.3220338983050847,26750.0
81,2,98,claude-v1,31274,2.0,1.5,186.61258690227987,52,19,7,3,1,1,1,530.0677966101695,6254.8,2.790791359165276,170,232.40000000000003,99.6,132.8,0.2461538461538461,26216.66666666666
82,1,92,claude-v1,45866,2.0,1.75,312.79447084094863,63,28,17,12,12,9,6,482.8,5733.25,6.577583067333799,173,149.4,149.4,215.8,0.775,2000.0
82,2,92,gpt-3.5-turbo,3344,1.0,1.25,90.45901504100766,6,2,1,1,1,1,1,83.6,1114.6666666666667,0.1843987910558033,29,249.00000000000003,846.6,232.40000000000003,0.4842105263157895,39216.66666666667
83,1,92,gpt-3.5-turbo,4305,1.0,1.25,90.45894930919168,15,9,5,3,3,3,1,107.625,1435.0,0.6173744190658005,23,99.6,166.0,249.00000000000003,0.625,3599.9999999999995
83,2,92,claude-v1,28271,2.0,1.75,312.79447084094863,74,37,23,15,10,8,7,297.58947368421053,3533.875,1.5589528175653753,123,464.80000000000007,149.4,398.4,0.5052631578947369,23816.666666666664
84,1,158,gpt-3.5-turbo,37341,2.0,1.5,125.51320200337796,52,19,8,6,3,3,3,461.0,4667.625,2.642444353616208,144,713.8000000000001,1377.8000000000002,398.4,0.4558823529411764,33650.0
84,2,158,alpaca-13b,37279,1.0,1.5,138.09870785800013,65,26,8,3,0,0,0,548.2205882352941,5325.571428571428,2.137750811921553,163,215.8,215.8,232.40000000000003,0.5185185185185185,32100.0
85,1,92,vicuna-13b-v1.2,33819,1.5,1.5,148.34472853916668,50,21,9,5,3,1,0,469.7083333333333,4831.285714285715,2.3437758204820174,145,415.00000000000006,166.0,581.0,0.5138888888888888,30516.666666666664
85,2,92,gpt-3.5-turbo,24187,1.5,1.5,125.40418524416702,47,20,7,4,2,1,0,291.4096385542169,3023.375,1.4294204654528295,108,315.40000000000003,398.4,199.2,0.4337349397590361,15416.666666666666
86,1,92,gpt-3.5-turbo,17371,1.0,1.25,125.40416362351344,58,33,14,5,3,1,0,209.289156626506,2171.375,1.0266036674817507,88,249.00000000000003,348.6,365.2000000000001,0.5180722891566265,15683.333333333334
86,2,92,claude-v1,25266,2.0,1.75,184.74166885997693,72,30,11,4,3,1,1,366.1739130434783,4211.0,1.8442735661614256,137,298.8,199.2,647.4000000000001,0.2463768115942029,23200.0
87,1,92,gpt-3.5-turbo,12048,1.0,1.25,90.45894930919168,28,12,8,5,0,0,0,301.2,4016.0,0.6643650223206693,67,116.20000000000002,-1.0,116.20000000000002,0.8631578947368421,4466.666666666667
87,2,92,claude-v1,5327,2.0,1.75,312.79447084094863,7,2,1,0,0,0,0,56.07368421052632,665.875,0.7639381022911775,25,215.8,149.4,182.6,0.475,10849.999999999998
88,1,98,gpt-3.5-turbo,24386,2.0,1.75,166.47042290137324,55,26,9,4,2,1,0,325.14666666666665,4064.3333333333335,1.677712742755474,144,265.6,481.4,166.0,0.28,30866.666666666664
88,2,98,claude-v1,33422,1.0,1.25,232.9629578390013,71,31,17,12,10,10,7,445.62666666666667,4774.571428571428,2.560367750744299,130,365.2000000000001,166.0,166.0,0.2933333333333333,20900.0
90,1,100,claude-v1,10888,1.0,1.25,176.37208183063194,19,9,3,1,0,0,0,197.9636363636364,2177.6,0.7961892637419667,51,215.8,182.6,166.0,0.388235294117647,20300.0
90,2,100,vicuna-13b-v1.2,22770,2.0,1.75,152.01746309649025,50,18,8,4,2,2,1,267.88235294117646,3795.0,2.3742516003956444,114,215.8,249.00000000000003,265.6,0.5636363636363636,9366.666666666664
91,1,92,alpaca-13b,21821,1.0,1.75,126.1819701762888,65,27,13,7,4,2,1,335.7076923076923,3636.8333333333335,1.512272159991073,133,232.40000000000003,332.0,116.20000000000002,0.4305555555555556,18900.0
91,2,92,vicuna-13b-v1.2,22186,2.0,1.25,148.34465480612562,51,20,7,3,2,1,1,308.1388888888889,3169.428571428572,1.7401445647963576,118,149.4,498.00000000000006,116.20000000000002,0.2769230769230769,19233.333333333336
92,1,98,claude-v1,24440,2.0,1.25,186.61258690227987,55,20,6,3,2,2,2,414.2372881355933,4888.0,2.180947138773401,148,697.2,298.8,348.6,0.4461538461538462,18316.666666666664
92,2,98,gpt-4,22277,1.0,1.75,135.79874998726882,49,23,10,6,1,0,0,342.7230769230769,4455.4,2.036902717043139,136,315.40000000000003,996.0,298.8,0.3389830508474576,22016.666666666668
93,1,98,claude-v1,20474,2.0,1.75,186.61258690227987,55,24,9,6,5,5,4,347.0169491525424,4094.8,1.8720449893944977,99,166.0,315.40000000000003,597.6,0.3220338983050847,18100.0
93,2,98,gpt-4,20101,1.0,1.25,135.79874998726882,55,27,11,8,4,4,1,309.24615384615385,4020.2,1.7937487085304475,117,99.6,431.6,99.6,0.4153846153846154,17600.0
94,1,92,claude-v1,26479,2.0,1.0,184.74166885997693,59,30,14,8,7,6,5,383.7536231884058,4413.166666666667,1.5648747056156398,167,149.4,99.6,116.20000000000002,0.5301204819277109,21166.666666666657
94,2,92,gpt-3.5-turbo,29691,1.0,2.0,125.40418524416702,64,33,19,8,7,6,5,357.72289156626505,3711.375,2.167273270517648,195,149.4,182.6,149.4,0.4057971014492754,23166.666666666668
95,1,92,vicuna-13b-v1.2,14018,1.5,1.25,109.2388352875132,30,13,8,6,3,2,2,350.45,4672.666666666667,2.19302704482787,72,116.20000000000002,215.8,232.40000000000003,0.275,10733.333333333334
95,2,92,gpt-3.5-turbo,16164,1.5,1.75,90.45901504100766,34,21,7,4,3,1,1,404.1,5388.0,2.318058097509779,91,149.4,116.20000000000002,215.8,0.475,14283.333333333334
96,1,100,alpaca-13b,23180,2.0,1.75,172.68096376792528,46,22,11,5,4,4,4,282.6829268292683,3863.3333333333335,1.9396500687620468,119,99.6,149.4,132.8,0.3692307692307692,22483.33333333334
96,2,100,gpt-4,25745,1.0,1.25,136.63739094676566,58,31,13,11,8,7,6,396.0769230769231,4290.833333333333,2.0762829640302845,139,365.2000000000001,481.4,149.4,0.4634146341463415,19133.33333333333
97,1,95,llama-13b,15889,1.0,1.5,139.92003148794174,33,14,9,4,1,0,0,467.3235294117647,3972.25,2.3028423048288014,94,116.20000000000002,265.6,597.6,0.3529411764705882,11983.333333333338
97,2,95,gpt-3.5-turbo,19241,2.0,1.5,172.07333434966858,42,18,9,5,4,4,3,409.3829787234043,4810.25,2.4396276620319624,109,99.6,199.2,99.6,0.3191489361702128,15599.999999999996
98,1,92,gpt-3.5-turbo,12253,1.0,1.25,90.45901504100766,23,7,4,3,3,2,1,306.325,4084.3333333333335,1.7571867030925097,91,249.00000000000003,166.0,116.20000000000002,0.35,9466.666666666668
98,2,92,vicuna-13b-v1.2,11570,2.0,1.75,109.2388231207151,26,15,5,4,4,3,2,289.25,3856.6666666666665,1.810052996765477,68,149.4,431.6,381.8,0.5,9200.0
99,1,92,claude-v1,22094,2.0,1.75,184.74166885997693,50,23,12,7,5,3,3,320.2028985507246,3682.3333333333335,1.5311920215775063,145,315.40000000000003,99.6,464.80000000000007,0.5555555555555556,20683.33333333333
99,2,92,vicuna-13b-v1.2,23567,1.0,1.25,148.34465480612562,57,32,22,12,8,4,4,327.31944444444446,3366.714285714286,1.7202562785453304,151,116.20000000000002,282.20000000000005,680.6,0.463768115942029,18633.33333333333
100,1,92,claude-v1,23305,2.0,1.5,184.74166885997693,61,25,9,6,3,3,1,337.7536231884058,3884.1666666666665,1.3772954044477694,181,232.40000000000003,182.6,232.40000000000003,0.4819277108433735,20483.333333333343
100,2,92,gpt-3.5-turbo,26488,1.0,1.5,125.40418524416702,53,31,11,8,6,4,3,319.132530120482,3311.0,1.933472580562172,148,166.0,365.2000000000001,215.8,0.4057971014492754,19783.333333333336
101,1,86,alpaca-13b,30129,1.5,1.75,130.4479998461902,75,32,17,8,4,1,0,456.5,5021.5,2.3089734180702064,179,298.8,1477.4,116.20000000000002,0.3636363636363636,26483.333333333336
101,2,86,llama-13b,38236,1.5,1.25,224.6988650697822,56,29,18,11,8,7,5,398.2916666666667,4779.5,2.115837876003482,177,298.8,132.8,398.4,0.5729166666666666,30666.666666666668
102,1,98,claude-v1,29091,2.0,1.5,232.9629578390013,60,34,21,15,10,7,5,387.88,4155.857142857143,4.493642720020897,169,315.40000000000003,398.4,298.8,0.5588235294117647,9516.666666666668
102,2,98,llama-13b,11475,1.0,1.5,135.4435255806893,24,12,3,3,2,2,2,337.5,3825.0,0.7894592685606112,69,199.2,149.4,132.8,0.4666666666666667,26283.333333333336
103,1,100,alpaca-13b,24914,1.0,1.25,172.68096376792528,64,25,10,5,3,2,0,303.8292682926829,4152.333333333333,2.009264469444572,145,149.4,132.8,249.00000000000003,0.4146341463414634,22766.666666666668
103,2,100,gpt-3.5-turbo,22889,2.0,1.75,127.155161358678,51,26,14,12,10,6,4,275.7710843373494,3269.8571428571427,1.6373297661832846,137,199.2,381.8,199.2,0.4819277108433735,20150.000000000004
104,1,92,claude-v1,24194,2.0,1.5,184.74166885997693,56,32,12,10,6,3,2,350.6376811594203,4032.3333333333335,1.6767294183962247,146,99.6,199.2,415.00000000000006,0.5138888888888888,15833.333333333334
104,2,92,vicuna-13b-v1.2,24388,1.0,1.5,148.34465480612562,54,33,18,11,6,6,5,338.72222222222223,3484.0,1.7801845852744735,128,166.0,1128.8000000000002,265.6,0.4057971014492754,20500.0
105,1,88,gpt-3.5-turbo,27596,2.0,1.25,152.40955441242113,55,25,10,6,5,2,1,303.25274725274727,3942.285714285714,1.7485674241585536,193,298.8,99.6,215.8,0.5054945054945055,22650.0
105,2,88,vicuna-13b-v1.2,18841,1.0,1.75,126.1954256259196,47,22,14,4,1,0,0,269.15714285714284,3140.1666666666665,1.5440575432257384,147,365.2000000000001,182.6,166.0,0.4571428571428571,15449.999999999996
115,1,98,gpt-3.5-turbo,38475,2.0,2.0,166.47042290137324,42,11,4,3,1,0,0,513.0,6412.5,5.943174990643291,112,381.8,149.4,531.2,0.2058823529411764,10583.333333333334
115,2,98,llama-13b,13389,1.0,1.0,135.4435255806893,16,3,2,0,0,0,0,393.7941176470589,4463.0,1.0256945668935258,53,149.4,415.00000000000006,564.4000000000001,0.1066666666666666,36699.99999999999
117,1,88,gpt-3.5-turbo,44325,2.0,1.75,152.40955441242113,32,7,2,1,1,1,1,487.0879120879121,6332.142857142857,2.8085683097488,124,116.20000000000002,298.8,149.4,0.3846153846153846,40050.0
117,2,88,vicuna-13b-v1.2,28024,1.0,1.25,126.1954256259196,38,8,4,2,1,1,1,400.3428571428572,4670.666666666667,2.2966227159576507,98,116.20000000000002,199.2,116.20000000000002,0.1714285714285714,26466.666666666664
118,1,100,vicuna-13b-v1.2,40158,1.5,1.75,152.01746309649025,53,21,13,10,7,4,1,472.4470588235294,6693.0,2.8726413888937192,108,149.4,199.2,149.4,0.3493975903614458,42616.66666666667
118,2,100,gpt-3.5-turbo,46106,1.5,1.25,127.15523775390466,33,13,6,2,0,0,0,555.4939759036145,6586.571428571428,3.3715193051145405,136,116.20000000000002,99.6,249.00000000000003,0.188235294117647,37899.99999999999
120,1,100,claude-v1,18987,1.5,1.0,176.37208183063194,34,11,4,2,2,2,2,345.2181818181818,3797.4,1.5312637264728302,65,298.8,132.8,332.0,0.2195121951219512,29783.333333333336
120,2,100,alpaca-13b,31747,1.5,2.0,172.68096376792528,41,16,8,5,4,3,2,387.1585365853659,5291.166666666667,3.3102927342011648,83,149.4,132.8,149.4,0.3090909090909091,17600.0
122,1,98,claude-v1,17169,2.0,1.75,186.61258690227987,42,12,2,0,0,0,0,291.0,3433.8,1.5321064413093504,99,415.00000000000006,149.4,415.00000000000006,0.2769230769230769,21900.0
122,2,98,gpt-4,23891,1.0,1.25,135.79874998726882,33,7,5,2,1,0,0,367.55384615384617,4778.2,2.1844791853875134,101,464.80000000000007,647.4000000000001,464.80000000000007,0.3389830508474576,14299.999999999996
123,1,102,gpt-4,9241,1.5,2.0,130.4684725914849,15,8,4,2,0,0,0,243.18421052631567,2310.25,0.615549229362101,46,348.6,149.4,348.6,0.3205128205128205,26166.666666666664
123,2,102,vicuna-13b-v1.2,28123,1.5,1.0,171.8923620871501,42,15,8,4,2,1,1,360.5512820512821,4017.571428571429,3.939312810422217,125,448.2000000000001,298.8,448.2000000000001,0.5263157894736842,8316.666666666668
124,1,98,claude-v1,23914,2.0,2.0,186.61258690227987,47,14,6,5,4,2,1,405.3220338983051,4782.8,2.186582195779038,109,315.40000000000003,282.20000000000005,597.6,0.2542372881355932,19933.33333333333
124,2,98,alpaca-13b,16139,1.0,1.0,91.15909303165972,24,7,1,1,0,0,0,384.2619047619048,5379.666666666667,2.5055088288192016,74,630.8000000000001,182.6,630.8000000000001,0.3095238095238095,14916.666666666666
125,1,92,vicuna-13b-v1.2,29188,1.5,2.0,148.34472853916668,52,15,5,3,2,1,1,405.3888888888889,4169.714285714285,1.7249731072740395,155,166.0,647.4000000000001,166.0,0.4457831325301205,33716.66666666666
125,2,92,gpt-3.5-turbo,36668,1.5,1.0,125.40418524416702,52,21,10,5,4,3,2,441.7831325301205,4583.5,2.5412215554994115,157,332.0,962.8,332.0,0.5416666666666666,26883.333333333336
126,1,100,gpt-4,16847,1.0,1.0,136.6374052844767,52,19,6,2,2,2,0,259.18461538461537,2807.833333333333,1.205124495211228,101,348.6,514.6,215.8,0.5180722891566265,14599.999999999998
126,2,100,gpt-3.5-turbo,16367,2.0,2.0,127.155161358678,39,18,9,4,3,1,0,197.19277108433727,2338.1428571428573,1.3695536098114074,98,249.00000000000003,481.4,298.8,0.4,14849.999999999998
127,1,92,gpt-3.5-turbo,16222,1.0,1.5,125.40418524416702,51,21,7,1,1,0,0,195.44578313253007,2027.75,1.124241738663452,97,199.2,182.6,199.2,0.5,26950.0
127,2,92,vicuna-13b-v1.2,30306,2.0,1.5,148.34474092587334,49,17,3,2,0,0,0,420.9166666666667,4329.428571428572,1.791045463514014,139,249.00000000000003,365.2000000000001,249.00000000000003,0.5783132530120482,14149.999999999996
128,1,98,gpt-3.5-turbo,15212,2.0,1.25,166.47042290137324,34,14,7,3,2,0,0,202.82666666666665,2535.333333333333,2.2034800849893537,89,747.0000000000001,713.8000000000001,747.0000000000001,0.55,11316.666666666666
128,2,98,alpaca-13b,12824,1.0,1.75,112.62211922125424,29,9,2,1,1,0,0,320.6,4274.666666666667,0.982411466565283,68,199.2,282.20000000000005,199.2,0.5066666666666667,12900.000000000002
129,1,92,vicuna-13b-v1.2,7228,1.5,1.0,109.2388352875132,21,10,4,1,1,1,1,180.7,2409.333333333333,1.036558025785739,41,498.00000000000006,581.0,498.00000000000006,0.475,9116.666666666666
129,2,92,gpt-3.5-turbo,10599,1.5,2.0,90.45901504100766,21,9,4,1,0,0,0,264.975,3533.0,1.6581462154466111,51,547.8000000000001,265.6,547.8000000000001,0.525,5899.999999999999
130,1,100,alpaca-13b,21029,1.0,1.0,172.68096376792528,41,17,2,1,1,1,1,256.4512195121951,3504.833333333333,1.5042774980588185,93,232.40000000000003,315.40000000000003,232.40000000000003,0.5542168674698795,14966.666666666668
130,2,100,gpt-3.5-turbo,16835,2.0,2.0,127.155161358678,42,19,7,2,1,1,1,202.83132530120483,2405.0,1.3577092134181332,95,630.8000000000001,365.2000000000001,630.8000000000001,0.5,19450.0
131,1,98,alpaca-13b,10165,1.0,2.0,91.1592464838177,17,8,4,0,0,0,0,242.02380952380952,3388.333333333333,1.5780715809496983,62,431.6,830.0000000000001,431.6,0.5476190476190477,8733.333333333334
131,2,98,gpt-3.5-turbo,24319,2.0,1.0,136.53830939449836,49,20,8,2,1,1,0,337.7638888888889,4053.1666666666665,1.853555853481226,120,199.2,664.0,199.2,0.3888888888888889,22100.0
132,1,92,gpt-3.5-turbo,19829,2.0,2.0,125.40416362351344,47,22,8,5,4,3,2,238.9036144578313,2478.625,1.5552747938045153,100,415.00000000000006,282.20000000000005,415.00000000000006,0.3384615384615385,19783.333333333336
132,2,92,alpaca-13b,22117,1.0,1.0,126.1819701762888,43,20,3,0,0,0,0,340.26153846153846,3686.1666666666665,1.3070861386042187,109,232.40000000000003,132.8,232.40000000000003,0.5421686746987951,17483.333333333332
133,1,98,claude-v1,14744,2.0,1.75,186.61258690227987,37,18,5,1,0,0,0,249.89830508474577,2948.8,1.3157072264351484,91,348.6,149.4,166.0,0.4307692307692308,12533.333333333334
133,2,98,gpt-4,15098,1.0,1.25,135.79874998726882,34,12,4,3,1,1,0,232.27692307692308,3019.6,1.3804891691842398,84,182.6,282.20000000000005,182.6,0.4576271186440678,12566.666666666668
134,1,158,gpt-3.5-turbo,29732,2.0,1.0,125.51320200337796,58,27,6,5,5,4,2,367.0617283950617,3716.5,1.7049708184246255,118,415.00000000000006,381.8,796.8000000000001,0.5061728395061729,27500.000000000004
134,2,158,alpaca-13b,14933,1.0,2.0,138.09870785800013,40,22,11,2,1,1,1,219.60294117647047,2133.285714285714,1.0567371396735714,92,282.20000000000005,1460.8000000000002,282.20000000000005,0.5147058823529411,13416.666666666662
135,1,92,gpt-4,8060,2.0,1.0,123.3931445494527,20,10,2,0,0,0,0,206.66666666666663,2015.0,1.15587405753086,52,215.8,1610.2,1826.0,0.6,7016.666666666666
135,2,92,gpt-3.5-turbo,9653,1.0,2.0,90.45894930919168,24,11,3,0,0,0,0,241.325,3217.6666666666665,1.306373804109158,56,398.4,747.0000000000001,332.0,0.5128205128205128,6333.333333333335
136,1,92,gpt-3.5-turbo,31115,1.0,1.75,125.40418524416702,81,54,35,22,10,6,2,374.8795180722892,3889.375,2.156379096197344,141,348.6,282.20000000000005,630.8000000000001,0.4305555555555556,34350.00000000001
136,2,92,vicuna-13b-v1.2,39295,2.0,1.25,148.34474092587334,93,51,22,9,4,3,1,545.7638888888889,5613.571428571428,2.3222837553218234,194,166.0,249.00000000000003,498.00000000000006,0.5542168674698795,28300.0
138,1,100,claude-v1,18767,1.0,1.0,176.37208183063194,56,43,23,16,8,7,4,341.2181818181818,3753.4,1.3424687719848707,116,332.0,99.6,149.4,0.3975903614457831,22450.000000000004
138,2,100,gpt-3.5-turbo,26411,2.0,2.0,127.15523775390466,70,44,26,11,4,1,1,318.2048192771084,3773.0,2.753902460169054,128,132.8,680.6,813.4000000000001,0.2727272727272727,16966.666666666668
139,1,92,vicuna-13b-v1.2,18207,2.0,1.75,148.34472853916668,58,33,18,6,4,2,0,252.875,2601.0,1.3290069191443472,107,99.6,116.20000000000002,315.40000000000003,0.2318840579710145,24000.0
139,2,92,claude-v1,26553,1.0,1.25,184.74166885997693,57,29,13,7,0,0,0,384.82608695652175,4425.5,1.840216427489252,134,149.4,215.8,182.6,0.5416666666666666,16366.666666666666
140,1,92,gpt-3.5-turbo,14902,1.0,2.0,90.45894930919168,37,21,13,7,1,1,0,372.55,4967.333333333333,0.8217436555961666,89,298.8,166.0,464.80000000000007,0.4421052631578947,37299.99999999999
